sample,round,spp,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year,month ,dry.wt,fresh.wt,water.wt,site,bottle.wt,ttms
2.5,7,ARPA,EPI,-6.954,77.29566095,0,0.0,28.0,-6128.0,-6100.0,0.0,148.0,6276.0,0,273.7,0,0,0,0.5318,1,2020,October,7.6379,7.9443,0.3064,2,7.2415,0.0
2.5,6,ARPA,EPI,-3.725,88.04037006,0,0.0,10.0,-22005.0,-21995.0,0.0,111.0,22116.0,0,276.7,0,0,0,0.5066,1,2020,October,12.8087,13.3321,0.5234,2,12.2142,0.0
2.5,6,ARPA,HP,-3.725,88.04037006,0,0.0,144.0,-22025.0,-21881.0,0.0,431.0,22456.0,0,196.8,0,0,0,2.4035,1,2020,October,12.8087,13.3321,0.5234,2,12.2142,0.0
2.5,2,ABCO,EPI,-0.992,168.1119649,0,0.0,17.0,-36904.0,-36887.0,0.0,98.0,37002.0,0,266,0,0,0,0.5129,1,2020,October,7.5712,8.1838,0.6126,2,7.2068,0.0
2.5,3,CECO,EPI,-3.953,82.25032708,0,0.0,7.0,-38549.0,-38542.0,0.0,132.0,38681.0,0,265.3,0,0,0,0.4649,1,2020,October,12.432,12.6206,0.1886,2,12.2027,0.0
2.5,3,ARPA,EPI,-2.164,110.7422338,0,0.0,14.0,-44036.0,-44022.0,0.0,89.0,44125.0,0,288,0,0,0,0.44,1,2020,October,7.6277,8.0947,0.467,2,7.206,0.0
2.5,6,CECO,EPI,-9,36.62471765,0,0.0,5.0,-47360.0,-47355.0,0.0,92.0,47452.0,0,274.9,0,0,0,0.3131,1,2020,October,7.5189,7.6324,0.1135,2,7.209,0.0
2.5,6,CECO,HP,-9,36.62471765,0,0.0,10.0,-47393.0,-47383.0,0.0,498.0,47891.0,0,267.8,0,0,0,1.5003,1,2020,October,7.5189,7.6324,0.1135,2,7.209,0.0
2.5,5,CECO,EPI,-5.245,70.38404727,0,0.0,9.0,-55734.0,-55725.0,0.0,144.0,55878.0,0,268.8,0,0,0,0.5001,1,2020,October,7.2686,7.3639,0.0953,2,7.1332,0.0
2.5,1,CECO,EPI,-0.138,125.7065217,0,0.0,7.0,-56263.0,-56256.0,0.0,68.0,56331.0,0,265.4,0,0,0,0.3915,1,2020,October,7.3941,7.6254,0.2313,2,7.2101,0.0
2.5,1,ARPA,EPI,-0.11,111.6273471,0,0.0,34.0,-59954.0,-59920.0,0.0,66.0,60020.0,0,272.4,0,0,0,0.3408,1,2020,October,7.6426,8.1063,0.4637,2,7.2272,0.0
2.5,5,ARPA,EPI,-4.637,79.76852882,0,0.0,17.0,-63235.0,-63218.0,0.0,133.0,63368.0,0,271.5,0,0,0,0.6227,1,2020,October,12.6968,13.0552,0.3584,2,12.2475,0.0
