individual,sample,round,spp,model,mpa,lfm,lfm_notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start_temp,temp_max,ignition_temp,prop_new,sample_wt,glow,year_month,year,month,dry_wt,fresh_wt,water_wt,site,lfm_outliers_out,lfm_n_as_imputed,gr,precip_2month,precip_2mo,season,hydration,bins5lfm,bins10lfm,bins20lfm,temp_change,gdw_gfw,gww_gdw,flam_index,max_mpa_sample
2020_January_CEME_4,4,4,CEME,EPI,-3.45,145.081266,0,NA,18,NA,NA,NA,97,NA,0,270.4,276.7,NA,100,0.545,1,2020_January,2020,January,0.2338,0.573,0.3392,St. Marys,145.081266,145.081266,"(140,150]",2020_January,5.82,Wet,hydrated,"(145,150]","(140,150]","(140,160]",6.300000000000011,0.4080279232111693,1.45081266,NA,-0.043
2020_January_CEME_6,6,4,CEME,EPI,-3.34,148.1025641,0,NA,22,NA,NA,NA,100,NA,0,267.1,293.8,NA,100,0.555,1,2020_January,2020,January,0.2438,0.6048,0.361,St. Marys,148.1025641,148.1025641,"(140,150]",2020_January,5.82,Wet,hydrated,"(145,150]","(140,150]","(140,160]",26.69999999999999,0.4031084656084656,1.481025641,NA,-0.043
2020_January_CEME_5,5,5,CEME,EPI,-6.1,103.2672332,0,NA,22,NA,NA,NA,127,NA,0,263.9,270.8,NA,100,0.441,1,2020_January,2020,January,0.2648,0.5382,0.2734,St. Marys,103.2672332,103.2672332,"(100,110]",2020_January,5.82,Wet,hydrated,"(100,105]","(100,110]","(100,120]",6.900000000000034,0.49201040505388327,1.032672332,NA,-0.043
2020_January_CEME_4,4,9,CEME,EPI,-4.5,116.7458187,0,NA,8,NA,NA,NA,140,NA,0,269.5,272.8,NA,100,0.492,1,2020_January,2020,January,0.2422,0.5249,0.2827,St. Marys,116.7458187,116.7458187,"(110,120]",2020_January,5.82,Wet,hydrated,"(115,120]","(110,120]","(100,120]",3.3000000000000114,0.4614212230901123,1.167458187,NA,-0.043
2020_January_CEME_6,6,9,CEME,EPI,-3.9,126.8797425,0,NA,14,NA,NA,NA,94,NA,0,280.3,279,NA,100,0.46,1,2020_January,2020,January,0.2175,0.4934,0.2759,St. Marys,126.8797425,126.8797425,"(120,130]",2020_January,5.82,Wet,hydrated,"(125,130]","(120,130]","(120,140]",-1.3000000000000114,0.4408188082691528,1.268797425,NA,-0.043
2020_January_CEME_2,2,10,CEME,EPI,-6.2,146.79841553857938,0,NA,12,NA,NA,NA,110,NA,0,267.5,279.8,NA,100,0.613,1,2020_January,2020,January,0.1841,0.522,0.3379,St. Marys,NA,146.79841553857938,"(180,190]",2020_January,5.82,Wet,hydrated,"(180,185]","(180,190]","(180,200]",12.300000000000011,0.35268199233716474,1.4679841553857935,NA,-0.043
2020_January_CEME_4,4,10,CEME,EPI,-5.8,85.07287653,0,NA,4,NA,NA,NA,563,NA,0,263.8,284.5,NA,100,0.615,1,2020_January,2020,January,0.2985,0.5524,0.2539,St. Marys,85.07287653,85.07287653,"(80,90]",2020_January,5.82,Wet,moderate,"(85,90]","(80,90]","(80,100]",20.69999999999999,0.5403692976104272,0.8507287653,NA,-0.043
2020_January_CEME_6,6,10,CEME,EPI,-5.6,112.6107128,0,NA,17,NA,NA,NA,155,NA,0,275,278.9,NA,100,0.527,1,2020_January,2020,January,0.2371,0.5041,0.267,St. Marys,112.6107128,112.6107128,"(110,120]",2020_January,5.82,Wet,hydrated,"(110,115]","(110,120]","(100,120]",3.8999999999999777,0.4703431858758183,1.126107128,NA,-0.043
2020_January_CEME_2,2,11,CEME,EPI,-6.9,94.27016645,0,NA,7,NA,NA,NA,125,NA,0,266.3,293.3,NA,100,0.53,1,2020_January,2020,January,0.3124,0.6069,0.2945,St. Marys,94.27016645,94.27016645,"(90,100]",2020_January,5.82,Wet,hydrated,"(90,95]","(90,100]","(80,100]",27,0.5147470753007085,0.9427016645,NA,-0.043
2020_January_CEME_5,5,11,CEME,EPI,-8.2,79.40238375,0,NA,13,NA,NA,NA,141,NA,0,260.3,294.9,NA,100,0.46,1,2020_January,2020,January,0.2979,0.5344,0.2365,St. Marys,79.40238375,79.40238375,"(70,80]",2020_January,5.82,Wet,moderate,"(75,80]","(70,80]","(60,80]",34.599999999999966,0.5574476047904192,0.7940238374999999,NA,-0.043
2020_January_CEME_6,6,11,CEME,EPI,-7.9,85.56478917,0,NA,NA,0,NA,NA,NA,NA,0,274.1,NA,NA,100,0.484,1,2020_January,2020,January,0.3249,0.6029,0.278,St. Marys,85.56478917,85.56478917,"(80,90]",2020_January,5.82,Wet,moderate,"(85,90]","(80,90]","(80,100]",NA,0.5388953391938962,0.8556478917,NA,-0.043
2020_September_CEME_1.6,1.6,1,CEME,EPI,-0.491,98.7012987,0,NA,18,NA,NA,NA,108,NA,0,276.3,NA,NA,100,0.4922,1,2020_September,2020,September,0.2695,0.5355,0.266,St. Marys,98.7012987,98.7012987,"(90,100]",2020_September,0.01,Dry,hydrated,"(95,100]","(90,100]","(80,100]",NA,0.5032679738562092,0.987012987,NA,-0.043
2020_September_CEME_2.2,2.2,1,CEME,EPI,-0.226,106.6985646,0,NA,42,NA,NA,NA,115,NA,0,279.6,NA,NA,100,0.5244,1,2020_September,2020,September,0.2717,0.5616,0.2899,Painted Caves,106.6985646,106.6985646,"(100,110]",2020_September,0.01,Dry,hydrated,"(105,110]","(100,110]","(100,120]",NA,0.4837962962962963,1.066985646,NA,-0.043
2020_September_CEME_2.3,2.3,1,CEME,EPI,-3.016,85.8184228,0,NA,32,NA,NA,NA,116,NA,0,277,NA,NA,100,0.4625,1,2020_September,2020,September,0.3018,0.5608,0.259,Painted Caves,85.8184228,85.8184228,"(80,90]",2020_September,0.01,Dry,moderate,"(85,90]","(80,90]","(80,100]",NA,0.5381597717546363,0.8581842279999999,NA,-0.043
2020_September_CEME_2.3,2.3,1,CEME,EPI,-3.016,85.8184228,0,NA,31,NA,NA,NA,139,NA,0,284.5,NA,NA,100,0.4924,1,2020_September,2020,September,0.3018,0.5608,0.259,Painted Caves,85.8184228,85.8184228,"(80,90]",2020_September,0.01,Dry,moderate,"(85,90]","(80,90]","(80,100]",NA,0.5381597717546363,0.8581842279999999,NA,-0.043
2020_September_CEME_1.5,1.5,2,CEME,EPI,-1.01,94.01419315,0,NA,75,NA,NA,NA,67,NA,0,275.2,NA,NA,100,0.4853,1,2020_September,2020,September,0.3241,0.6288,0.3047,St. Marys,94.01419315,94.01419315,"(90,100]",2020_September,0.01,Dry,hydrated,"(90,95]","(90,100]","(80,100]",NA,0.5154262086513994,0.9401419315,NA,-0.043
2020_September_CEME_1.6,1.6,2,CEME,EPI,-3.628,69.83870968,0,NA,24,NA,NA,NA,150,NA,0,275.3,NA,NA,100,0.5366,1,2020_September,2020,September,0.31,0.5265,0.2165,St. Marys,69.83870968,69.83870968,"(60,70]",2020_September,0.01,Dry,moderate,"(65,70]","(60,70]","(60,80]",NA,0.5887939221272555,0.6983870967999999,NA,-0.043
2020_September_CEME_2.1,2.1,2,CEME,EPI,-1.082,102.5523013,Glowed past end of video,NA,33,NA,NA,NA,142,NA,0,282.3,NA,NA,100,0.5342,1,2020_September,2020,September,0.239,0.4841,0.2451,Painted Caves,102.5523013,102.5523013,"(100,110]",2020_September,0.01,Dry,hydrated,"(100,105]","(100,110]","(100,120]",NA,0.49369964883288575,1.025523013,NA,-0.043
2020_September_CEME_2.3,2.3,2,CEME,EPI,-0.498,102.3357664,0,NA,27,NA,NA,NA,108,NA,0,269.9,NA,NA,100,0.5215,1,2020_September,2020,September,0.274,0.5544,0.2804,Painted Caves,102.3357664,102.3357664,"(100,110]",2020_September,0.01,Dry,hydrated,"(100,105]","(100,110]","(100,120]",NA,0.49422799422799424,1.023357664,NA,-0.043
2020_September_CEME_2.3,2.3,2,CEME,EPI,-0.498,102.3357664,0,NA,43,NA,NA,NA,163,NA,0,278.3,NA,NA,100,0.529,1,2020_September,2020,September,0.274,0.5544,0.2804,Painted Caves,102.3357664,102.3357664,"(100,110]",2020_September,0.01,Dry,hydrated,"(100,105]","(100,110]","(100,120]",NA,0.49422799422799424,1.023357664,NA,-0.043
2020_September_CEME_1.2,1.2,3,CEME,EPI,-2.939,94.62780899,0,NA,18,NA,NA,NA,99,NA,0,272,NA,NA,100,0.4643,1,2020_September,2020,September,0.5696,1.1086,0.539,St. Marys,94.62780899,94.62780899,"(90,100]",2020_September,0.01,Dry,hydrated,"(90,95]","(90,100]","(80,100]",NA,0.5138011906909615,0.9462780899,NA,-0.043
2020_September_CEME_1.3,1.3,3,CEME,EPI,-3.005,82.28843862,0,NA,18,NA,NA,NA,175,NA,0,274.8,NA,NA,100,0.492,1,2020_September,2020,September,0.4195,0.7647,0.3452,St. Marys,82.28843862,82.28843862,"(80,90]",2020_September,0.01,Dry,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5485811429318687,0.8228843861999999,NA,-0.043
2020_September_CEME_1.3,1.3,3,CEME,EPI,-3.005,82.28843862,0,NA,15,NA,NA,NA,152,NA,0,279.6,NA,NA,100,0.7669,1,2020_September,2020,September,0.4195,0.7647,0.3452,St. Marys,82.28843862,82.28843862,"(80,90]",2020_September,0.01,Dry,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5485811429318687,0.8228843861999999,NA,-0.043
2020_September_CEME_1.5,1.5,3,CEME,EPI,-4.048,75.43010753,0,NA,13,NA,NA,NA,140,NA,0,272.6,NA,NA,100,0.4168,1,2020_September,2020,September,0.372,0.6526,0.2806,St. Marys,75.43010753,75.43010753,"(70,80]",2020_September,0.01,Dry,moderate,"(75,80]","(70,80]","(60,80]",NA,0.5700275819797732,0.7543010753,NA,-0.043
2020_September_CEME_2.2,2.2,3,CEME,EPI,-3.56,84.23537959,0,NA,25,NA,NA,NA,441,NA,0,271.3,NA,NA,100,0.4891,1,2020_September,2020,September,0.2753,0.5072,0.2319,Painted Caves,84.23537959,84.23537959,"(80,90]",2020_September,0.01,Dry,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5427839116719243,0.8423537958999999,NA,-0.043
2020_September_CEME_2.2,2.2,3,CEME,EPI,-3.56,84.23537959,0,NA,34,NA,NA,NA,147,NA,0,263,NA,NA,100,0.5277,1,2020_September,2020,September,0.2753,0.5072,0.2319,Painted Caves,84.23537959,84.23537959,"(80,90]",2020_September,0.01,Dry,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5427839116719243,0.8423537958999999,NA,-0.043
2020_September_CEME_2.3,2.3,3,CEME,EPI,-5.01,80.37383178,0,NA,30,NA,NA,NA,145,NA,0,265.2,NA,NA,100,0.5391,1,2020_September,2020,September,0.2996,0.5404,0.2408,Painted Caves,80.37383178,80.37383178,"(80,90]",2020_September,0.01,Dry,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5544041450777202,0.8037383178,NA,-0.043
2020_September_CEME_2.3,2.3,3,CEME,EPI,-5.01,80.37383178,0,NA,36,NA,NA,NA,210,NA,0,260.8,NA,NA,100,0.509,1,2020_September,2020,September,0.2996,0.5404,0.2408,Painted Caves,80.37383178,80.37383178,"(80,90]",2020_September,0.01,Dry,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5544041450777202,0.8037383178,NA,-0.043
2020_September_CEME_2.4,2.4,3,CEME,EPI,-2.125,105.1388889,0,NA,28,NA,NA,NA,164,NA,0,271.3,NA,NA,100,0.5355,1,2020_September,2020,September,0.288,0.5908,0.3028,Painted Caves,105.1388889,105.1388889,"(100,110]",2020_September,0.01,Dry,hydrated,"(105,110]","(100,110]","(100,120]",NA,0.4874746106973595,1.051388889,NA,-0.043
2020_September_CEME_2.6,2.6,3,CEME,EPI,-2.56,100.5584364,0,NA,19,NA,NA,NA,129,NA,0,276.2,NA,NA,100,0.4839,1,2020_September,2020,September,0.2507,0.5028,0.2521,Painted Caves,100.5584364,100.5584364,"(100,110]",2020_September,0.01,Dry,hydrated,"(100,105]","(100,110]","(100,120]",NA,0.4986077963404932,1.005584364,NA,-0.043
2020_September_CEME_1.2,1.2,4,CEME,EPI,-6.085,64.95028409,0,NA,35,NA,NA,NA,145,NA,0,282.9,NA,NA,100,0.4545,1,2020_September,2020,September,0.2816,0.4645,0.1829,St. Marys,64.95028409,64.95028409,"(60,70]",2020_September,0.01,Dry,moderate,"(60,65]","(60,70]","(60,80]",NA,0.606243272335845,0.6495028409,NA,-0.043
2020_September_CEME_1.3,1.3,4,CEME,EPI,-4.233,71.54600063,0,NA,38,NA,NA,NA,123,NA,0,267,NA,NA,100,0.5157,1,2020_September,2020,September,0.3163,0.5426,0.2263,St. Marys,71.54600063,71.54600063,"(70,80]",2020_September,0.01,Dry,moderate,"(70,75]","(70,80]","(60,80]",NA,0.5829340213785478,0.7154600063,NA,-0.043
2020_September_CEME_1.3,1.3,4,CEME,EPI,-4.233,71.54600063,0,NA,24,NA,NA,NA,126,NA,0,286.4,NA,NA,100,0.5049,1,2020_September,2020,September,0.3163,0.5426,0.2263,St. Marys,71.54600063,71.54600063,"(70,80]",2020_September,0.01,Dry,moderate,"(70,75]","(70,80]","(60,80]",NA,0.5829340213785478,0.7154600063,NA,-0.043
2020_September_CEME_2.1,2.1,4,CEME,EPI,-4.119,81.06880894,0,NA,25,NA,NA,NA,101,NA,0,278.8,NA,NA,100,0.4852,1,2020_September,2020,September,0.2863,0.5184,0.2321,Painted Caves,81.06880894,81.06880894,"(80,90]",2020_September,0.01,Dry,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5522762345679013,0.8106880893999999,NA,-0.043
2020_September_CEME_2.1,2.1,4,CEME,EPI,-4.119,81.06880894,0,NA,9,NA,NA,NA,175,NA,0,281.6,NA,NA,100,0.4575,1,2020_September,2020,September,0.2863,0.5184,0.2321,Painted Caves,81.06880894,81.06880894,"(80,90]",2020_September,0.01,Dry,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5522762345679013,0.8106880893999999,NA,-0.043
2020_September_CEME_2.4,2.4,4,CEME,EPI,-3.061,93.83588536,0,NA,20,NA,NA,NA,135,NA,0,266.6,NA,NA,100,0.4489,1,2020_September,2020,September,0.2547,0.49370000000000003,0.239,Painted Caves,93.83588536,93.83588536,"(90,100]",2020_September,0.01,Dry,hydrated,"(90,95]","(90,100]","(80,100]",NA,0.5159003443386672,0.9383588536,NA,-0.043
2020_September_CEME_2.4,2.4,4,CEME,EPI,-3.061,93.83588536,0,NA,26,NA,NA,NA,108,NA,0,273.5,NA,NA,100,0.4324,1,2020_September,2020,September,0.2547,0.49370000000000003,0.239,Painted Caves,93.83588536,93.83588536,"(90,100]",2020_September,0.01,Dry,hydrated,"(90,95]","(90,100]","(80,100]",NA,0.5159003443386672,0.9383588536,NA,-0.043
2020_September_CEME_2.6,2.6,4,CEME,EPI,-2.189,95.23635031,0,NA,26,NA,NA,NA,147,NA,0,269.6,NA,NA,100,0.4775,1,2020_September,2020,September,0.2729,0.5328,0.2599,Painted Caves,95.23635031,95.23635031,"(90,100]",2020_September,0.01,Dry,hydrated,"(95,100]","(90,100]","(80,100]",NA,0.5121996996996996,0.9523635031,NA,-0.043
2020_September_CEME_1.2,1.2,5,CEME,EPI,-0.394,105.897772,0,NA,30,NA,NA,NA,92,NA,0,279.2,NA,NA,100,0.4606,1,2020_September,2020,September,0.2289,0.4713,0.2424,St. Marys,105.897772,105.897772,"(100,110]",2020_September,0.01,Dry,hydrated,"(105,110]","(100,110]","(100,120]",NA,0.4856779121578612,1.05897772,NA,-0.043
2020_September_CEME_1.3,1.3,6,CEME,EPI,-5.177,73.03250067,0,NA,22,NA,NA,NA,176,NA,0,266.6,NA,NA,100,0.5713,1,2020_September,2020,September,0.3723,0.6442,0.2719,St. Marys,73.03250067,73.03250067,"(70,80]",2020_September,0.01,Dry,moderate,"(70,75]","(70,80]","(60,80]",NA,0.5779261099037566,0.7303250067,NA,-0.043
2020_September_CEME_1.5,1.5,6,CEME,EPI,-2.098,103.0204082,0,NA,18,NA,NA,NA,162,NA,0,271.2,NA,NA,100,0.4737,1,2020_September,2020,September,0.245,0.4974,0.2524,St. Marys,103.0204082,103.0204082,"(100,110]",2020_September,0.01,Dry,hydrated,"(100,105]","(100,110]","(100,120]",NA,0.4925613188580619,1.030204082,NA,-0.043
2020_September_CEME_2.3,2.3,6,CEME,EPI,-7.092,62.53916157,0,NA,15,NA,NA,NA,178,NA,0,266.8,NA,NA,100,0.5758,1,2020_September,2020,September,0.6703,1.0895,0.4192,Painted Caves,62.53916157,62.53916157,"(60,70]",2020_September,0.01,Dry,moderate,"(60,65]","(60,70]","(60,80]",NA,0.6152363469481414,0.6253916157,NA,-0.043
2020_September_CEME_2.5,2.5,6,CEME,EPI,-6.011,67.28524394,0,NA,24,NA,NA,NA,136,NA,0,276.8,NA,NA,100,0.4871,1,2020_September,2020,September,0.3341,0.5589,0.2248,Painted Caves,67.28524394,67.28524394,"(60,70]",2020_September,0.01,Dry,moderate,"(65,70]","(60,70]","(60,80]",NA,0.5977813562354626,0.6728524394000001,NA,-0.043
2020_September_CEME_1.3,1.3,8,CEME,EPI,-6.713,56.29122273,0,NA,25,NA,NA,NA,98,NA,0,273.2,NA,NA,100,0.4717,1,2020_September,2020,September,0.3942,0.6161,0.2219,St. Marys,56.29122273,56.29122273,"(50,60]",2020_September,0.01,Dry,dry,"(55,60]","(50,60]","(40,60]",NA,0.6398311962343776,0.5629122273,NA,-0.043
2020_September_CEME_1.3,1.3,8,CEME,EPI,-6.713,56.29122273,0,NA,24,NA,NA,NA,135,NA,0,276.2,NA,NA,100,0.4763,1,2020_September,2020,September,0.3942,0.6161,0.2219,St. Marys,56.29122273,56.29122273,"(50,60]",2020_September,0.01,Dry,dry,"(55,60]","(50,60]","(40,60]",NA,0.6398311962343776,0.5629122273,NA,-0.043
2020_September_CEME_2.2,2.2,8,CEME,EPI,-6,106.6839585,water potential is estimate,NA,48,NA,NA,NA,73,NA,0,277,NA,NA,100,0.5236,1,2020_September,2020,September,0.5012,1.0359,0.5347,Painted Caves,106.6839585,106.6839585,"(100,110]",2020_September,0.01,Dry,hydrated,"(105,110]","(100,110]","(100,120]",NA,0.483830485568105,1.066839585,NA,-0.043
2020_September_CEME_2.4,2.4,8,CEME,EPI,-8.677,52.48004561,0,NA,20,NA,NA,NA,127,NA,0,268.6,NA,NA,100,0.5124,1,2020_September,2020,September,0.3508,0.5349,0.1841,Painted Caves,52.48004561,52.48004561,"(50,60]",2020_September,0.01,Dry,dry,"(50,55]","(50,60]","(40,60]",NA,0.6558235184146569,0.5248004560999999,NA,-0.043
2020_September_CEME_2.4,2.4,8,CEME,EPI,-8.677,52.48004561,Weight was written on video,NA,31,NA,NA,NA,111,NA,0,267.5,NA,NA,100,0.5446,1,2020_September,2020,September,0.3508,0.5349,0.1841,Painted Caves,52.48004561,52.48004561,"(50,60]",2020_September,0.01,Dry,dry,"(50,55]","(50,60]","(40,60]",NA,0.6558235184146569,0.5248004560999999,NA,-0.043
2020_September_CEME_2.5,2.5,8,CEME,EPI,-8.861,59.47846469,0,NA,15,NA,NA,NA,177,NA,0,271,340.5,NA,100,0.5325,1,2020_September,2020,September,0.3413,0.5443,0.203,Painted Caves,59.47846469,59.47846469,"(50,60]",2020_September,0.01,Dry,dry,"(55,60]","(50,60]","(40,60]",69.5,0.6270439096086716,0.5947846469,NA,-0.043
2020_September_CEME_1.5,1.5,9,CEME,EPI,-7.118,55.38030144,0,NA,16,NA,NA,NA,141,NA,0,287.6,NA,NA,100,0.5257,1,2020_September,2020,September,0.2853,0.4433,0.158,St. Marys,55.38030144,55.38030144,"(50,60]",2020_September,0.01,Dry,dry,"(55,60]","(50,60]","(40,60]",NA,0.6435822242273854,0.5538030144,NA,-0.043
2020_September_CEME_2.1,2.1,10,CEME,EPI,-8.53,46.67157946,0,2.5,9,NA,NA,NA,149,NA,0,269.4,NA,NA,100,0.5034,1,2020_September,2020,September,0.4071,0.5971,0.19,Painted Caves,46.67157946,46.67157946,"(40,50]",2020_September,0.01,Dry,dry,"(45,50]","(40,50]","(40,60]",NA,0.6817953441634568,0.4667157946,NA,-0.043
2020_September_CEME_2.2,2.2,10,CEME,EPI,-8.219,51.84619302,0,NA,20,NA,NA,NA,133,NA,0,274.6,NA,NA,100,0.4529,1,2020_September,2020,September,0.3927,0.5963,0.2036,Painted Caves,51.84619302,51.84619302,"(50,60]",2020_September,0.01,Dry,dry,"(50,55]","(50,60]","(40,60]",NA,0.658561126949522,0.5184619302,NA,-0.043
2020_September_CEME_1.2,1.2,1,CEME,HP,1.88,71.48362235,0,22,81,48,129,13,224,163,1,265.4,320.9,315.6,100,1.93,1,2020_September,2020,September,0.3114,0.534,0.2226,St. Marys,71.48362235,71.48362235,"(70,80]",2020_September,0.01,Dry,moderate,"(70,75]","(70,80]","(60,80]",55.5,0.5831460674157303,0.7148362235000001,12.066965895099598,-0.043
2020_September_CEME_1.4,1.4,1,CEME,HP,0.192,106.6751162,0,17,38,48,86,19,164,97,1,274.7,311.4,304.5,100,1.9752,1,2020_September,2020,September,0.2367,0.4892,0.2525,St. Marys,106.6751162,106.6751162,"(100,110]",2020_September,0.01,Dry,hydrated,"(105,110]","(100,110]","(100,120]",36.69999999999999,0.4838511856091578,1.066751162,14.31332707597205,-0.043
2020_September_CEME_1.6,1.6,1,CEME,HP,0.491,98.7012987,0,14,84,40,124,8,177,129,1,299.4,333.6,322.7,100,1.681,1,2020_September,2020,September,0.2695,0.5355,0.266,St. Marys,98.7012987,98.7012987,"(90,100]",2020_September,0.01,Dry,hydrated,"(95,100]","(90,100]","(80,100]",34.200000000000045,0.5032679738562092,0.987012987,11.182234137066729,-0.043
2020_September_CEME_2.2,2.2,1,CEME,HP,0.226,106.6985646,0,23,106,0.5,106,11,149,138,1,275.8,315.4,306.8,100,2.6981,1,2020_September,2020,September,0.2717,0.5616,0.2899,Painted Caves,106.6985646,106.6985646,"(100,110]",2020_September,0.01,Dry,hydrated,"(105,110]","(100,110]","(100,120]",39.599999999999966,0.4837962962962963,1.066985646,13.583168915833983,-0.043
2020_September_CEME_2.3,2.3,1,CEME,HP,3.016,85.8184228,0,22,82,25,107,9,136,102,1,270.3,307.4,300.6,100,1.3765,1,2020_September,2020,September,0.3018,0.5608,0.259,Painted Caves,85.8184228,85.8184228,"(80,90]",2020_September,0.01,Dry,moderate,"(85,90]","(80,90]","(80,100]",37.099999999999966,0.5381597717546363,0.8581842279999999,13.372035849183703,-0.043
2020_September_CEME_1.2,1.2,2,CEME,HP,1.089,81.51171043,0,17,73,42,115,17,160,101,1,274.3,320.5,315.5,100,1.8135,1,2020_September,2020,September,0.2818,0.5115,0.2297,St. Marys,81.51171043,81.51171043,"(80,90]",2020_September,0.01,Dry,moderate,"(80,85]","(80,90]","(80,100]",46.19999999999999,0.550928641251222,0.8151171043,12.126662323855903,-0.043
2020_September_CEME_2.1,2.1,2,CEME,HP,1.082,102.5523013,0,24,80,40,120,6,219,173,1,280.3,336,307.8,100,1.6307,1,2020_September,2020,September,0.239,0.4841,0.2451,Painted Caves,102.5523013,102.5523013,"(100,110]",2020_September,0.01,Dry,hydrated,"(100,105]","(100,110]","(100,120]",55.69999999999999,0.49369964883288575,1.025523013,12.807479712372794,-0.043
2020_September_CEME_2.3,2.3,2,CEME,HP,0.498,102.3357664,0,18,46,56,102,19,206,131,1,275.7,335.5,306.5,100,2.1517,1,2020_September,2020,September,0.274,0.5544,0.2804,Painted Caves,102.3357664,102.3357664,"(100,110]",2020_September,0.01,Dry,hydrated,"(100,105]","(100,110]","(100,120]",59.80000000000001,0.49422799422799424,1.023357664,13.130925759999112,-0.043
2020_September_CEME_1.4,1.4,3,CEME,HP,3.17,77.79329609,0,18,112,47,159,15,201,139,1,258.4,320.4,313.5,100,2.5259,1,2020_September,2020,September,0.2864,0.5092,0.2228,St. Marys,77.79329609,77.79329609,"(70,80]",2020_September,0.01,Dry,moderate,"(75,80]","(70,80]","(60,80]",62,0.5624509033778476,0.7779329609,10.348048544505334,-0.043
2020_September_CEME_1.6,1.6,3,CEME,HP,0.909,100.0726216,0,27,37,43,80,25,219,151,1,252.5,292.4,278,100,2.371,1,2020_September,2020,September,0.2754,0.551,0.2756,St. Marys,100.0726216,100.0726216,"(100,110]",2020_September,0.01,Dry,hydrated,"(100,105]","(100,110]","(100,120]",39.89999999999998,0.49981851179673314,1.000726216,16.61207713766352,-0.043
2020_September_CEME_2.2,2.2,3,CEME,HP,3.56,84.23537959,0,23,106,5,111,10,114,99,1,268.8,277.6,267.2,100,2.2941,1,2020_September,2020,September,0.2753,0.5072,0.2319,Painted Caves,84.23537959,84.23537959,"(80,90]",2020_September,0.01,Dry,moderate,"(80,85]","(80,90]","(80,100]",8.800000000000011,0.5427839116719243,0.8423537958999999,13.236887471433612,-0.043
2020_September_CEME_2.3,2.3,3,CEME,HP,5.01,80.37383178,0,22,82,7,89,9,113,97,1,264.1,271.2,262.8,100,1.2533,1,2020_September,2020,September,0.2996,0.5404,0.2408,Painted Caves,80.37383178,80.37383178,"(80,90]",2020_September,0.01,Dry,moderate,"(80,85]","(80,90]","(80,100]",7.099999999999966,0.5544041450777202,0.8037383178,14.860622133577898,-0.043
2020_September_CEME_2.5,2.5,8,CEME,HP,8.861,59.47846469,0,22,94,74,168,21,213,118,1,242.5,340.5,249.9,100,1.5,1,2020_September,2020,September,0.3413,0.5443,0.203,Painted Caves,59.47846469,59.47846469,"(50,60]",2020_September,0.01,Dry,dry,"(55,60]","(50,60]","(40,60]",98,0.6270439096086716,0.5947846469,10.535291626399273,-0.043
2020_September_ADFA_1.2,1.2,1,ADFA,HP,0.713,102.4280911,0,22,20,15,NA,10,264,60,1,267.6,289.8,278,NA,2.3384,1,2020_September,2020,September,0.2677,0.5419,0.2742,St. Marys,102.4280911,102.4280911,"(100,110]",2020_September,0.01,Dry,hydrated,"(100,105]","(100,110]","(100,120]",22.19999999999999,0.4940025835024911,1.024280911,NA,-0.043
2020_September_ADFA_1.5,1.5,1,ADFA,HP,0.136,81.95615514,0,27,8,57,65,28,202,117,1,284,394.2,289.1,NA,2.462,1,2020_September,2020,September,0.2965,0.5395,0.243,St. Marys,81.95615514,81.95615514,"(80,90]",2020_September,0.01,Dry,moderate,"(80,85]","(80,90]","(80,100]",110.2,0.5495829471733086,0.8195615514000001,18.815720023271947,-0.043
2020_September_ADFA_1.6,1.6,1,ADFA,HP,0.316,107.1710008,0,15.5,35,61,96,15,135,59,1,303.6,333.5,302.4,100,1.6,1,2020_September,2020,September,0.2538,0.5258,0.272,St. Marys,107.1710008,107.1710008,"(100,110]",2020_September,0.01,Dry,hydrated,"(105,110]","(100,110]","(100,120]",29.899999999999977,0.4826930391783949,1.071710008,13.169663720920395,-0.043
2020_September_ADFA_2.1,2.1,1,ADFA,HP,0.319,94.82758621,0,29,19,127,146,24,270,119,1,302.7,345.3,310.4,NA,2.4873,1,2020_September,2020,September,0.2494,0.4859,0.2365,Painted Caves,94.82758621,94.82758621,"(90,100]",2020_September,0.01,Dry,hydrated,"(90,95]","(90,100]","(80,100]",42.60000000000002,0.5132743362831859,0.9482758621,12.080100235000357,-0.043
2020_September_ADFA_2.3,2.3,1,ADFA,HP,0.106,95.64,0,32,9,15,192,9,131,146,1,302.3,327.1,327.2,100,2.9088,1,2020_September,2020,September,0.25,0.4891,0.2391,Painted Caves,95.64,95.64,"(90,100]",2020_September,0.01,Dry,hydrated,"(95,100]","(90,100]","(80,100]",24.80000000000001,0.5111429155591903,0.9564,10.818982955756123,-0.043
