individual,sample,round,model_spp_gr,spp,model,mpa,lfm_notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start_temp,temp_max,ignition_temp,prop_new,sample_wt,glow,year_month,year,month,dry_wt,fresh_wt,water_wt,site,lfm_outliers_out,lfm_n_as_imputed,gr,precip_2month,precip_2mo,season,ignition_no_double,prop_ignite,ros,hydration,bins5lfm,bins10lfm,bins20lfm,temp_change,gdw_gfw,gww_gdw,gdw_gww,flam_index,max_mpa_sample,location
2018_January_ADFA_6,6,2,"2018_January_EPI_ADFA_(70,80]",ADFA,EPI,1.4,missing flam weight,15,5,25,30,8,131,98,1,285.7,309.8,265.8,100,0.5049,1,2018_January,2018,January,0.4635,0.8092,0.3457,St. Marys,74.59272845,74.59272845,"(70,80]",2018_January,0.09,Dry,1,74,1.25,moderate,"(70,75]","(70,80]","(60,80]",24.1,0.572787938704894,0.7459272845,1.34075788255713,10.593190828509718,-0.5,local
2018_January_ADFA_1,1,3,"2018_January_EPI_ADFA_(80,90]",ADFA,EPI,2.2,missing flam weight,3.5,9,43,52,1,138,94,1,279.2,298.7,265.8,100,0.4984,1,2018_January,2018,January,0.3737,0.6918,0.3181,St. Marys,85.13314599,85.13314599,"(80,90]",2018_January,0.09,Dry,1,67,10,moderate,"(85,90]","(80,90]","(80,100]",19.5,0.540185024573576,0.8513314599,1.17478780257781,6.625250945266003,-0.7,local
2018_January_ADFA_2,2,3,"2018_January_EPI_ADFA_(70,80]",ADFA,EPI,3.7,0,14,17,16,33,6,106,84,1,282.2,310.2,265.8,100,0.5015,1,2018_January,2018,January,0.2096,0.3697,0.1601,St. Marys,76.40181341,76.40181341,"(70,80]",2018_January,0.09,Dry,1,74,1.66666666666667,moderate,"(75,80]","(70,80]","(60,80]",28,0.566946172572356,0.7640181341,1.30918176139913,10.01911335753538,-0.5,local
2018_January_ADFA_3,3,3,"2018_January_EPI_ADFA_(60,70]",ADFA,EPI,2.8,0,4,9,42,51,1,126,83,1,282.2,303.3,265.8,100,0.5291,1,2018_January,2018,January,0.2445,0.4139,0.1695,St. Marys,69.3393332,69.3393332,"(60,70]",2018_January,0.09,Dry,1,81,10,moderate,"(65,70]","(60,70]","(60,80]",21.1,0.590722396714182,0.693393332,1.44247787610619,6.772610073039011,-0.6,local
2018_January_ADFA_4,4,3,"2018_January_EPI_ADFA_(60,70]",ADFA,EPI,3.7,0,6.5,7,32,39,2,82,48,1,280.8,284.7,265.8,100,0.512,1,2018_January,2018,January,0.2367,0.4012,0.1645,St. Marys,69.51193746,69.51193746,"(60,70]",2018_January,0.09,Dry,1,81,5,moderate,"(65,70]","(60,70]","(60,80]",3.89999999999998,0.589980059820538,0.6951193746,1.43890577507599,8.062782982730457,-0.8,local
2018_January_ADFA_5,5,3,"2018_January_EPI_ADFA_(70,80]",ADFA,EPI,3.2,0,7,25,16,41,3,93,74,1,277.9,278.2,265.8,100,0.5079,1,2018_January,2018,January,0.4459,0.7876,0.3417,St. Marys,76.6401256,76.6401256,"(70,80]",2018_January,0.09,Dry,1,74,3.33333333333333,moderate,"(75,80]","(70,80]","(60,80]",0.300000000000011,0.566150330116811,0.766401256,1.30494585894059,7.99169740836824,-0.7,local
2018_January_ADFA_6,6,3,"2018_January_EPI_ADFA_(60,70]",ADFA,EPI,3.9,0,8.5,14,21,35,9,107,77,1,277.1,299.7,265.8,100,0.5308,1,2018_January,2018,January,0.3647,0.6149,0.2502,St. Marys,68.6137392,68.6137392,"(60,70]",2018_January,0.09,Dry,1,81,1.11111111111111,moderate,"(65,70]","(60,70]","(60,80]",22.6,0.593104569848756,0.686137392,1.45763389288569,8.826861921202955,-0.5,local
2018_January_ADFA_1,1,4,"2018_January_EPI_ADFA_(70,80]",ADFA,EPI,3.2,0,8,5,21,26,9,114,84,1,278.5,340.8,265.8,100,0.5604,1,2018_January,2018,January,0.2741,0.4764,0.2023,St. Marys,73.80518059,73.80518059,"(70,80]",2018_January,0.09,Dry,1,74,1.11111111111111,moderate,"(70,75]","(70,80]","(60,80]",62.3,0.575356842989085,0.7380518059,1.35491843796342,9.891205141757672,-0.7,local
2018_January_ADFA_2,2,4,"2018_January_EPI_ADFA_(60,70]",ADFA,EPI,4.8,0,11.5,14,10,24,13,113,90,1,277.1,320,265.8,100,0.5177,1,2018_January,2018,January,0.2881,0.4748,0.1867,St. Marys,64.80388754,64.80388754,"(60,70]",2018_January,0.09,Dry,1,81,0.769230769230769,moderate,"(60,65]","(60,70]","(60,80]",42.9,0.606781802864364,0.6480388754,1.54311730048206,10.9695272320213,-0.5,local
2018_January_ADFA_3,3,4,"2018_January_EPI_ADFA_(60,70]",ADFA,EPI,3.6,0,17,5,21,26,7,82,54,1,278.4,318.6,265.8,100,0.4907,1,2018_January,2018,January,0.1841,0.3106,0.1265,St. Marys,68.71265617,68.71265617,"(60,70]",2018_January,0.09,Dry,1,81,1.42857142857143,moderate,"(65,70]","(60,70]","(60,80]",40.2,0.592723760463619,0.6871265617,1.45533596837945,11.581838221155682,-0.6,local
2018_January_ADFA_4,4,4,"2018_January_EPI_ADFA_(60,70]",ADFA,EPI,4.6,Missing flam weight,12,6,22,28,5,99,72,1,279.9,354.4,265.8,100,0.512,1,2018_January,2018,January,0.3595,0.6101,0.2506,St. Marys,69.70792768,69.70792768,"(60,70]",2018_January,0.09,Dry,1,81,2,moderate,"(65,70]","(60,70]","(60,80]",74.5,0.589247664317325,0.6970792768,1.43455706304868,10.37845072147046,-0.8,local
2018_January_ADFA_5,5,4,"2018_January_EPI_ADFA_(70,80]",ADFA,EPI,5,0,7,9,32,41,2,117,83,1,280.9,288.9,265.8,100,0.5144,1,2018_January,2018,January,0.3085,0.5258,0.2174,St. Marys,70.48143946,70.48143946,"(70,80]",2018_January,0.09,Dry,1,74,5,moderate,"(70,75]","(70,80]","(60,80]",8,0.586724990490681,0.7048143946,1.41904323827047,7.99169740836824,-0.7,local
2018_January_ADFA_6,6,4,"2018_January_EPI_ADFA_(60,70]",ADFA,EPI,4.3,0,19,6,15,21,8,106,83,1,281.6,339.3,265.8,100,0.512,1,2018_January,2018,January,0.5254,0.8445,0.3191,St. Marys,60.72889904,60.72889904,"(60,70]",2018_January,0.09,Dry,1,81,1.25,moderate,"(60,65]","(60,70]","(60,80]",57.7,0.622143280047365,0.6072889904,1.64650579755563,12.99362067309113,-0.5,local
2018_January_ADFA_1,1,5,"2018_January_EPI_ADFA_(50,60]",ADFA,EPI,4.2,0,13,6,24,30,9,112,79,1,276.8,305.5,265.8,100,0.5218,1,2018_January,2018,January,0.2721,0.4185,0.1464,St. Marys,53.8136372,53.8136372,"(50,60]",2018_January,0.09,Dry,1,87,1.11111111111111,dry,"(50,55]","(50,60]","(40,60]",28.7,0.650179211469534,0.538136372,1.85860655737705,10.258109493739688,-0.7,local
2018_January_ADFA_2,2,5,"2018_January_EPI_ADFA_(70,80]",ADFA,EPI,3.2,0,6,16,23,39,5,98,70,1,278.7,337.4,265.8,100,0.5049,1,2018_January,2018,January,0.2906,0.5034,0.2128,St. Marys,73.24040613,73.24040613,"(70,80]",2018_January,0.09,Dry,1,74,2,moderate,"(70,75]","(70,80]","(60,80]",58.7,0.577274533174414,0.7324040613,1.3656015037594,7.96492168730295,-0.5,local
2018_January_ADFA_3,3,5,"2018_January_EPI_ADFA_(50,60]",ADFA,EPI,4.8,0,4.5,4,45,49,2,139,92,1,272.1,285.3,265.8,100,0.4891,1,2018_January,2018,January,0.3343,0.5272,0.1929,St. Marys,57.70266228,57.70266228,"(50,60]",2018_January,0.09,Dry,1,87,5,dry,"(55,60]","(50,60]","(40,60]",13.2,0.634104704097117,0.5770266228,1.73302229134266,6.977661432536261,-0.6,local
2018_January_ADFA_4,4,5,"2018_January_EPI_ADFA_(70,80]",ADFA,EPI,5.6,Missing flam weight,8,3,19,22,6,112,84,1,279.7,287.9,265.8,100,0.5049,1,2018_January,2018,January,0.3926,0.6837,0.2911,St. Marys,74.15615845,74.15615845,"(70,80]",2018_January,0.09,Dry,1,74,0.3125,moderate,"(70,75]","(70,80]","(60,80]",8.19999999999999,0.574228462776071,0.7415615845,1.34867743043628,10.600862563321574,-0.8,local
2018_January_ADFA_5,5,5,"2018_January_EPI_ADFA_(50,60]",ADFA,EPI,6.3,0,4.5,5,20,55,4,138,84,1,281.8,302.9,265.8,100,0.5244,1,2018_January,2018,January,0.3497,0.5371,0.1874,St. Marys,53.58879039,53.58879039,"(50,60]",2018_January,0.09,Dry,1,87,2.5,dry,"(50,55]","(50,60]","(40,60]",21.1,0.651089182647552,0.5358879039,1.86606189967983,6.665042192727289,-0.7,local
2018_January_ADFA_6,6,5,"2018_January_EPI_ADFA_(40,50]",ADFA,EPI,8.3,Missing flam weight,17,6,20,26,6,120,94,1,279.7,319.5,265.8,100,0.49195,1,2018_January,2018,January,0.2993,0.4462,0.1469,St. Marys,49.08939014,49.08939014,"(40,50]",2018_January,0.09,Dry,1,73,1.66666666666667,dry,"(45,50]","(40,50]","(40,60]",39.8,0.670775437023756,0.4908939014,2.03744043567052,11.581838221155682,-0.5,local
2018_January_ADFA_2,2,6,"2018_January_EPI_ADFA_(50,60]",ADFA,EPI,6.3,0,13.5,5,16,21,11,119,92,1,279.6,327,265.8,100,0.4859,1,2018_January,2018,January,0.2738,0.4336,0.1598,St. Marys,58.37442922,58.37442922,"(50,60]",2018_January,0.09,Dry,1,87,0.909090909090909,dry,"(55,60]","(50,60]","(40,60]",47.4,0.631457564575646,0.5837442922,1.71339173967459,11.998100848501307,-0.5,local
2018_January_ADFA_3,3,6,"2018_January_EPI_ADFA_(50,60]",ADFA,EPI,6.2,0,14,16,3,19,10,101,88,1,278.8,320.1,265.8,100,0.4772,1,2018_January,2018,January,0.3092,0.4645,0.1553,St. Marys,50.23451399,50.23451399,"(50,60]",2018_January,0.09,Dry,1,87,1,dry,"(50,55]","(50,60]","(40,60]",41.3,0.665662002152852,0.5023451399,1.99098518995493,12.596045805461149,-0.6,local
2018_January_ADFA_4,4,6,"2018_January_EPI_ADFA_(80,90]",ADFA,EPI,2.7,Missing flam weight,14.5,11,17,28,7,113,89,1,282.9,290.6,265.8,100,0.4984,1,2018_January,2018,January,0.3297,0.6012,0.2715,St. Marys,82.34758872,82.34758872,"(80,90]",2018_January,0.09,Dry,1,67,1.42857142857143,moderate,"(80,85]","(80,90]","(80,100]",7.70000000000005,0.548403193612774,0.8234758872,1.21436464088398,10.820439514387298,-0.8,local
2018_January_ADFA_5,5,6,"2018_January_EPI_ADFA_(70,80]",ADFA,EPI,3.9,Missing flam weight,10,16,0.5,16,6,112,93,1,282.1,323.1,265.8,100,0.5049,1,2018_January,2018,January,0.5573,0.9651,0.4078,St. Marys,73.17423291,73.17423291,"(70,80]",2018_January,0.09,Dry,1,74,0.526315789473684,moderate,"(70,75]","(70,80]","(60,80]",41,0.577453113666978,0.7317423291,1.36660127513487,12.551472359527022,-0.7,local
2018_January_ADFA_6,6,6,"2018_January_EPI_ADFA_(40,50]",ADFA,EPI,9.6,0,10,11,25,36,6,177,146,1,281.3,285.4,265.8,100,0.4888,1,2018_January,2018,January,0.2793,0.3975,0.1182,St. Marys,42.32008593,42.32008593,"(40,50]",2018_January,0.09,Dry,1,73,1.66666666666667,dry,"(40,45]","(40,50]","(40,60]",4.09999999999997,0.702641509433962,0.4232008593,2.36294416243655,8.996620099549956,-0.5,local
2018_January_ADFA_1,1,7,"2018_January_EPI_ADFA_(40,50]",ADFA,EPI,5.4,0,6,10,24,34,2,113,87,1,281,290.8,265.8,100,0.457,1,2018_January,2018,January,0.1779,0.2654,0.0874,St. Marys,49.11491992,49.11491992,"(40,50]",2018_January,0.09,Dry,1,73,5,dry,"(45,50]","(40,50]","(40,60]",9.80000000000001,0.670308967596081,0.4911491992,2.03546910755149,8.434462911087554,-0.7,local
2018_January_ADFA_2,2,7,"2018_January_EPI_ADFA_(50,60]",ADFA,EPI,9,0,11,8,18,26,7,126,101,1,278.8,283.4,265.8,100,0.519,1,2018_January,2018,January,0.5104,0.7683,0.2579,St. Marys,50.52899687,50.52899687,"(50,60]",2018_January,0.09,Dry,1,87,1.42857142857143,dry,"(50,55]","(50,60]","(40,60]",4.59999999999997,0.664323831836522,0.5052899687,1.97906165180302,10.512323634602971,-0.5,local
2018_January_ADFA_3,3,7,"2018_January_EPI_ADFA_(50,60]",ADFA,EPI,6.7,0,13,8,9,17,13,135,113,1,281.3,300.5,265.8,100,0.4908,1,2018_January,2018,January,0.478,0.752,0.274,St. Marys,57.3281724,57.3281724,"(50,60]",2018_January,0.09,Dry,1,87,0.769230769230769,dry,"(55,60]","(50,60]","(40,60]",19.2,0.63563829787234,0.573281724,1.74452554744526,12.948896891209742,-0.6,local
2018_January_ADFA_4,4,7,"2018_January_EPI_ADFA_(60,70]",ADFA,EPI,6.4,0,5,6,23,29,1,82,58,1,279.8,282.1,265.8,100,0.4916,1,2018_January,2018,January,0.3229,0.5198,0.1969,St. Marys,60.97863116,60.97863116,"(60,70]",2018_January,0.09,Dry,1,81,10,moderate,"(60,65]","(60,70]","(60,80]",2.30000000000001,0.621200461716045,0.6097863116,1.6399187404774,8.789516992888803,-0.8,local
2018_January_ADFA_5,5,7,"2018_January_EPI_ADFA_(50,60]",ADFA,EPI,6.2,0,12,11,9,20,14,113,90,1,281.8,316.5,265.8,100,0.5277,1,2018_January,2018,January,0.3953,0.629,0.2337,St. Marys,59.11965596,59.11965596,"(50,60]",2018_January,0.09,Dry,1,87,0.714285714285714,dry,"(55,60]","(50,60]","(40,60]",34.7,0.62845786963434,0.5911965596,1.69148480958494,11.928630067470529,-0.7,local
2018_January_ADFA_6,6,7,"2018_January_EPI_ADFA_(60,70]",ADFA,EPI,5.2,0,13,5,30,35,7,104,67,1,278.7,382.1,265.8,100,0.4799,1,2018_January,2018,January,0.3767,0.6275,0.2508,St. Marys,66.58701712,66.58701712,"(60,70]",2018_January,0.09,Dry,1,81,1.42857142857143,moderate,"(65,70]","(60,70]","(60,80]",103.4,0.600318725099602,0.6658701712,1.50199362041467,9.615370803655749,-0.5,local
2018_January_ADFA_2,2,8,"2018_January_EPI_ADFA_(40,50]",ADFA,EPI,9.9,0,11.5,4,5,9,6,102,79,1,283.6,307.9,265.8,100,0.4491,1,2018_January,2018,January,0.4579,0.6756,0.2177,St. Marys,47.54313169,47.54313169,"(40,50]",2018_January,0.09,Dry,1,73,0.555555555555556,dry,"(45,50]","(40,50]","(40,60]",24.3,0.677767910005921,0.4754313169,2.10335323840147,15.80106671053667,-0.5,local
2018_January_ADFA_3,3,8,"2018_January_EPI_ADFA_(40,50]",ADFA,EPI,10,0,14.5,7,15,22,9,124,100,1,276,302.7,265.8,100,0.5052,1,2018_January,2018,January,0.3309,0.4776,0.1467,St. Marys,44.3403355,44.3403355,"(40,50]",2018_January,0.09,Dry,1,73,1.11111111111111,dry,"(40,45]","(40,50]","(40,60]",26.7,0.6928391959799,0.443403355,2.25562372188139,11.962317892857888,-0.6,local
2018_January_ADFA_4,4,8,"2018_January_EPI_ADFA_(40,50]",ADFA,EPI,7.7,0,5,5,36,41,4,143,103,1,282.8,287,265.8,100,0.488,1,2018_January,2018,January,0.4532,0.6758,0.2226,St. Marys,49.12280702,49.12280702,"(40,50]",2018_January,0.09,Dry,1,73,2.5,dry,"(45,50]","(40,50]","(40,60]",4.19999999999999,0.670612607280261,0.4912280702,2.03593890386343,7.604733070410981,-0.8,local
2018_January_ADFA_5,5,8,"2018_January_EPI_ADFA_(50,60]",ADFA,EPI,8.1,0,11.5,12,20,32,4,102,78,1,276.2,289.2,265.8,100,0.4913,1,2018_January,2018,January,0.2835,0.4259,0.1424,St. Marys,50.2292769,50.2292769,"(50,60]",2018_January,0.09,Dry,1,87,2.5,dry,"(50,55]","(50,60]","(40,60]",13,0.665649213430383,0.502292769,1.99087078651685,9.724546272763408,-0.7,local
2018_January_ADFA_6,6,8,"2018_January_EPI_ADFA_(70,80]",ADFA,EPI,3,0,10,8,14,22,6,95,59,1,279.1,331.7,265.8,100,0.5412,1,2018_January,2018,January,0.2915,0.5051,0.2136,St. Marys,73.28872877,73.28872877,"(70,80]",2018_January,0.09,Dry,1,74,0.454545454545455,moderate,"(70,75]","(70,80]","(60,80]",52.6,0.577113442882597,0.7328872877,1.36470037453184,11.052252058580171,-0.5,local
2018_January_ADFA_1,1,9,"2018_January_EPI_ADFA_(50,60]",ADFA,EPI,7.6,0,13,14,17,31,10,136,109,1,276.8,305,265.8,100,0.4533,1,2018_January,2018,January,0.3339,0.5186,0.1847,St. Marys,55.32424742,55.32424742,"(50,60]",2018_January,0.09,Dry,1,87,1,dry,"(55,60]","(50,60]","(40,60]",28.2,0.643848823756267,0.5532424742,1.80779642663779,10.117741274066184,-0.7,local
2018_January_ADFA_3,3,9,"2018_January_EPI_ADFA_(30,40]",ADFA,EPI,10,0,18,5,13,18,12,96,71,1,278.4,298.9,265.8,100,0.525,1,2018_January,2018,January,0.3644,0.5055,0.1411,St. Marys,38.72118551,38.72118551,"(30,40]",2018_January,0.09,Dry,1,100,0.833333333333333,dry,"(35,40]","(30,40]","(20,40]",20.5,0.720870425321464,0.3872118551,2.58256555634302,13.64652756202998,-0.6,local
2018_January_ADFA_4,4,9,"2018_January_EPI_ADFA_(40,50]",ADFA,EPI,9.4,Missing flam weight,14.5,8,16,24,10,150,124,1,278.7,316.8,265.8,100,0.49195,1,2018_January,2018,January,0.2891,0.4265,0.1374,St. Marys,47.53502854,47.53502854,"(40,50]",2018_January,0.09,Dry,1,73,1,dry,"(45,50]","(40,50]","(40,60]",38.1,0.677842907385698,0.4753502854,2.10407569141194,11.53997931451945,-0.8,local
2018_January_ADFA_5,5,9,"2018_January_EPI_ADFA_(30,40]",ADFA,EPI,10,0,8.5,7,29,36,4,140,107,1,283.4,288.4,265.8,100,0.4662,1,2018_January,2018,January,0.4787,0.6571,0.1784,St. Marys,37.26759975,37.26759975,"(30,40]",2018_January,0.09,Dry,1,100,2.5,dry,"(35,40]","(30,40]","(20,40]",5,0.728504032871709,0.3726759975,2.68329596412556,8.723454447899265,-0.7,local
2018_January_ADFA_6,6,9,"2018_January_EPI_ADFA_(40,50]",ADFA,EPI,9.2,0,10,1,16,17,16,134,102,1,281.8,305.9,265.8,100,0.4728,1,2018_January,2018,January,0.3258,0.4746,0.1488,St. Marys,45.67920184,45.67920184,"(40,50]",2018_January,0.09,Dry,1,73,0.625,dry,"(45,50]","(40,50]","(40,60]",24.1,0.686472819216182,0.4567920184,2.18951612903226,12.25925145341026,-0.5,local
2018_January_ADFA_1,1,10,"2018_January_EPI_ADFA_(60,70]",ADFA,EPI,5.7,0,15.5,8,22,30,7,122,93,1,281.3,280.8,265.8,100,0.4969,1,2018_January,2018,January,0.4044,0.6538,0.2494,St. Marys,61.67923828,61.67923828,"(60,70]",2018_January,0.09,Dry,1,81,1.42857142857143,moderate,"(60,65]","(60,70]","(60,80]",-0.5,0.618537779137351,0.6167923828,1.6214915797915,10.673611124833188,-0.7,local
2018_January_ADFA_3,3,10,"2018_January_EPI_ADFA_(40,50]",ADFA,EPI,9.5,0,12,1,33,34,3,130,94,1,281.3,287.9,265.8,100,0.5053,1,2018_January,2018,January,0.3306,0.4698,0.1392,St. Marys,42.10526316,42.10526316,"(40,50]",2018_January,0.09,Dry,1,73,3.33333333333333,dry,"(40,45]","(40,50]","(40,60]",6.59999999999997,0.703703703703704,0.4210526316,2.375,9.565856709454296,-0.6,local
2018_January_ADFA_4,4,10,"2018_January_EPI_ADFA_(50,60]",ADFA,EPI,8.4,0,12,9,8,17,8,88,72,1,282.6,316.8,265.8,100,0.4613,1,2018_January,2018,January,0.5177,0.777,0.2593,St. Marys,50.09176084,50.09176084,"(50,60]",2018_January,0.09,Dry,1,87,1.25,dry,"(50,55]","(50,60]","(40,60]",34.2,0.666280566280566,0.5009176084,1.99652911685307,12.726709688398527,-0.8,local
2018_January_ADFA_5,5,10,"2018_January_EPI_ADFA_(40,50]",ADFA,EPI,9.3,0,7.5,12,24,36,2,144,118,1,282.8,293.7,265.8,100,0.5324,1,2018_January,2018,January,0.3752,0.5586,0.1834,St. Marys,48.88059701,48.88059701,"(40,50]",2018_January,0.09,Dry,1,73,5,dry,"(45,50]","(40,50]","(40,60]",10.9,0.671679197994987,0.4888059701,2.04580152671756,8.533247433541048,-0.7,local
2018_January_ADFA_1,1,11,"2018_January_EPI_ADFA_(60,70]",ADFA,EPI,5.7,0,7,5,45,50,2,110,63,1,278.7,283.4,265.8,100,0.5316,1,2018_January,2018,January,0.4044,0.6538,0.2494,St. Marys,61.67923828,61.67923828,"(60,70]",2018_January,0.09,Dry,1,81,5,moderate,"(60,65]","(60,70]","(60,80]",4.69999999999999,0.618537779137351,0.6167923828,1.6214915797915,7.371651919787945,-0.7,local
2018_January_ADFA_2,2,11,"2018_January_EPI_ADFA_(50,60]",ADFA,EPI,6.6,0,11.5,10,14,24,9,125,102,1,277.2,305.5,265.8,100,0.5071,1,2018_January,2018,January,0.4908,0.78,0.2892,St. Marys,58.91820312,58.91820312,"(50,60]",2018_January,0.09,Dry,1,87,1.11111111111111,dry,"(55,60]","(50,60]","(40,60]",-146.1,0.629230769230769,0.5891820312,1.69709543568465,10.9695272320213,-0.5,local
2018_January_ADFA_3,3,11,"2018_January_EPI_ADFA_(40,50]",ADFA,EPI,8,0,3.5,3,38,41,1,139,100,1,280.6,296.4,265.8,100,0.4752,1,2018_January,2018,January,0.2632,0.3843,0.1211,St. Marys,46.01938058,46.01938058,"(40,50]",2018_January,0.09,Dry,1,73,10,dry,"(45,50]","(40,50]","(40,60]",15.8,0.68488160291439,0.4601938058,2.17341040462428,7.295625516591395,-0.6,local
2018_January_ADFA_1,1,12,"2018_January_EPI_ADFA_(50,60]",ADFA,EPI,7.6,0,17,11,18,29,9,89,62,1,278.2,281,265.8,100,0.5579,1,2018_January,2018,January,0.4992,0.7946,0.2954,St. Marys,59.18060703,59.18060703,"(50,60]",2018_January,0.09,Dry,1,87,1.11111111111111,dry,"(55,60]","(50,60]","(40,60]",2.80000000000001,0.628240624213441,0.5918060703,1.68991198375085,11.063743346655697,-0.7,local
2020_September_ADFA_1.2,1.2,1,"2020_September_EPI_ADFA_(100,110]",ADFA,EPI,0.713,0,14.5,20,8,28,5,90,77,1,222.3,287.4,265.8,100,0.5253,1,2020_September,2020,September,0.2677,0.5419,0.2742,St. Marys,102.4280911,102.4280911,"(100,110]",2020_September,0.01,Dry,1,67,2,hydrated,"(100,105]","(100,110]","(100,120]",65.1,0.494002583502491,1.024280911,0.976294675419402,10.820439514387298,-0.244,local
2020_September_ADFA_1.3,1.3,1,"2020_September_EPI_ADFA_(100,110]",ADFA,EPI,0.471,0,9,15,26,41,4,119,89,1,241.6,290.3,236.2,100,0.4791,1,2020_September,2020,September,0.2557,0.512,0.2563,St. Marys,100.23465,100.23465,"(100,110]",2020_September,0.01,Dry,1,67,2.5,hydrated,"(100,105]","(100,110]","(100,120]",48.7,0.4994140625,1.0023465,0.997658993367148,8.352165327239888,-0.471,local
2020_September_ADFA_1.4,1.4,1,"2020_September_EPI_ADFA_(50,60]",ADFA,EPI,0.225,0,8,13,28,41,12,140,100,1,251.3,237.4,238.7,100,0.4861,1,2020_September,2020,September,0.2577,0.4062,0.1485,St. Marys,57.62514552,57.62514552,"(50,60]",2020_September,0.01,Dry,1,87,0.833333333333333,dry,"(55,60]","(50,60]","(40,60]",-13.9,0.634416543574594,0.5762514552,1.73535353535354,8.17509432091973,-0.225,local
2020_September_ADFA_1.5,1.5,1,"2020_September_EPI_ADFA_(80,90]",ADFA,EPI,0.136,0,3,24,36,60,1,127,90,1,256.9,279.5,252.7,100,0.541,1,2020_September,2020,September,0.2965,0.5395,0.243,St. Marys,81.95615514,81.95615514,"(80,90]",2020_September,0.01,Dry,1,93,10,moderate,"(80,85]","(80,90]","(80,100]",22.6,0.549582947173309,0.8195615514,1.2201646090535,6.173713404422584,-0.136,local
2020_September_ADFA_1.6,1.6,1,"2020_September_EPI_ADFA_(100,110]",ADFA,EPI,0.316,0,4.5,29,27,56,3,133,103,1,256.4,286.1,248.6,100,0.5341,1,2020_September,2020,September,0.2538,0.5258,0.272,St. Marys,107.1710008,107.1710008,"(100,110]",2020_September,0.01,Dry,1,67,3.33333333333333,hydrated,"(105,110]","(100,110]","(100,120]",29.7,0.482693039178395,1.071710008,0.933088235294118,6.6182634013690125,-0.316,local
2020_September_ADFA_2.1,2.1,1,"2020_September_EPI_ADFA_(90,100]",ADFA,EPI,0.319,0,2.5,16,20,34,2,183,125,1,255.5,267.7,255.2,NA,0.5291,1,2020_September,2020,September,0.2494,0.4859,0.2365,Painted Caves,94.82758621,94.82758621,"(90,100]",2020_September,0.01,Dry,1,91,5,hydrated,"(90,95]","(90,100]","(80,100]",12.2,0.513274336283186,0.9482758621,1.05454545454545,7.654193143567003,-0.319,local
2020_September_ADFA_2.2,2.2,1,"2020_September_EPI_ADFA_(90,100]",ADFA,EPI,0.256,0,7.5,21,36,57,7,129,86,1,260.8,288,243.1,100,0.5526,1,2020_September,2020,September,0.2337,0.4584,0.2247,Painted Caves,96.14890886,96.14890886,"(90,100]",2020_September,0.01,Dry,1,91,1.42857142857143,hydrated,"(95,100]","(90,100]","(80,100]",27.2,0.509816753926702,0.9614890886,1.04005340453939,7.081450524276336,-0.256,local
2020_September_ADFA_2.4,2.4,1,"2020_September_EPI_ADFA_(100,110]",ADFA,EPI,0.116,0,8,9,42,51,13,172,117,1,235.6,290.7,265.8,40,0.4631,1,2020_September,2020,September,0.299,0.6217,0.3227,Painted Caves,107.9264214,107.9264214,"(100,110]",2020_September,0.01,Dry,1,67,0.769230769230769,hydrated,"(105,110]","(100,110]","(100,120]",55.1,0.480939359819849,1.079264214,0.926557173845677,7.481443227982609,-0.116,local
2020_September_ADFA_2.5,2.5,1,"2020_September_EPI_ADFA_(90,100]",ADFA,EPI,0.151,0,10.5,17,17,34,11,107,79,1,273.5,316.5,247,100,0.4862,1,2020_September,2020,September,0.2532,0.4943,0.2411,Painted Caves,95.22116904,95.22116904,"(90,100]",2020_September,0.01,Dry,1,91,0.909090909090909,hydrated,"(95,100]","(90,100]","(80,100]",43,0.512239530649403,0.9522116904,1.05018664454583,9.304590293211652,-0.151,local
2020_September_ADFA_2.6,2.6,1,"2020_September_EPI_ADFA_(90,100]",ADFA,EPI,0.089,0,11.5,11,15,26,6,45,24,1,249.3,312.3,236.7,100,0.5489,1,2020_September,2020,September,0.2807,0.5432,0.2625,Painted Caves,93.51620948,93.51620948,"(90,100]",2020_September,0.01,Dry,1,91,1.66666666666667,hydrated,"(90,95]","(90,100]","(80,100]",63,0.516752577319588,0.9351620948,1.06933333333333,10.60977624054743,-0.089,local
2020_September_ADFA_1.1,1.1,2,"2020_September_EPI_ADFA_(80,90]",ADFA,EPI,2.169,0,12.5,22,21,43,9,134,104,1,278,340.1,284.8,100,0.5471,1,2020_September,2020,September,0.2804,0.5079,0.2275,St. Marys,81.13409415,81.13409415,"(80,90]",2020_September,0.01,Dry,1,93,1.11111111111111,moderate,"(80,85]","(80,90]","(80,100]",62.1,0.552077180547352,0.8113409415,1.23252747252747,8.75276445848289,-0.123,local
